0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,4247.18,4006.67,4216.92,4102.56,4339.49,4605.64,4064.1,4614.36,4179.49,4219.49,4175.38,4248.21,4550.77,4299.49
0.0,4274.87,3966.67,4246.67,4090.26,4316.41,4587.18,4042.56,4606.67,4182.05,4230.26,4192.82,4261.03,4591.28,4347.18
1.0,4332.82,3964.62,4254.36,4113.33,4338.97,4600.0,4065.64,4591.28,4181.54,4228.72,4196.92,4282.56,4610.26,4392.31
1.0,4288.21,4008.21,4261.54,4109.74,4336.92,4614.36,4054.87,4610.77,4195.38,4230.26,4193.33,4266.67,4581.03,4362.56
1.0,4292.31,4011.79,4256.92,4121.54,4332.82,4598.97,4026.15,4595.38,4189.23,4227.69,4209.74,4274.87,4600.51,4355.9
1.0,4287.18,3964.62,4250.77,4096.41,4337.95,4617.44,4097.44,4614.36,4189.23,4207.18,4188.21,4261.03,4572.31,4353.85
0.0,4276.92,3987.69,4262.05,4103.59,4340.51,4622.05,4064.1,4619.49,4204.62,4226.15,4209.74,4280.51,4603.59,4353.33
0.0,4308.21,4045.64,4294.36,4161.03,4369.74,4642.05,4089.23,4635.9,4206.15,4217.95,4204.62,4294.87,4596.92,4354.87
1.0,4314.36,3993.85,4246.15,4102.05,4327.18,4616.92,4069.74,4628.21,4198.46,4222.05,4199.49,4278.46,4588.72,4377.95
0.0,4258.97,4045.13,4261.54,4148.21,4381.03,4644.62,4094.87,4627.18,4208.21,4226.15,4192.31,4262.05,4589.74,4298.97
1.0,4307.18,4025.64,4281.54,4151.28,4339.49,4619.49,4083.59,4611.79,4212.82,4249.74,4215.38,4293.85,4614.36,4362.56
1.0,4276.41,3971.79,4232.82,4108.72,4329.23,4600.0,4071.28,4592.82,4178.97,4225.13,4179.49,4267.18,4603.59,4351.79
0.0,4262.56,4004.62,4244.62,4114.36,4349.23,4622.05,4067.18,4600.0,4186.15,4214.36,4178.46,4240.51,4584.62,4316.41
1.0,4300.0,4008.21,4258.97,4100.51,4328.72,4600.51,4044.62,4588.21,4172.31,4213.33,4200.0,4264.62,4607.18,4349.23
1.0,4314.36,4014.36,4262.56,4104.62,4335.38,4609.74,4049.74,4603.08,4189.74,4227.69,4212.82,4274.87,4622.05,4361.54
0.0,4310.77,4000.51,4280.0,4130.26,4357.95,4640.51,4094.87,4641.03,4212.31,4247.69,4222.05,4298.46,4625.64,4376.92
0.0,4274.87,3977.44,4266.67,4124.62,4344.1,4616.41,4054.87,4595.38,4185.13,4213.33,4171.79,4273.33,4583.08,4336.92
0.0,4292.82,4000.0,4249.74,4130.26,4340.51,4588.21,4082.56,4596.92,4183.08,4230.26,4195.9,4263.08,4609.23,4356.41
0.0,4304.1,4003.59,4243.59,4120.0,4337.44,4630.77,4086.67,4611.28,4191.79,4245.13,4198.46,4284.62,4609.74,4374.36
1.0,4287.18,4012.82,4264.62,4126.67,4355.9,4608.21,4047.69,4605.64,4188.21,4223.59,4184.1,4264.62,4589.74,4341.03
1.0,4303.59,4016.92,4258.97,4126.15,4320.51,4582.05,4043.08,4581.03,4163.08,4195.38,4170.26,4264.62,4579.49,4356.41
0.0,4385.13,4083.08,4354.87,4198.97,4425.13,4717.95,4147.69,4694.87,4272.31,4315.38,4296.41,4365.13,4692.31,4447.69
0.0,4312.82,4025.64,4265.64,4124.1,4349.23,4632.82,4082.05,4621.03,4192.82,4240.51,4197.44,4288.72,4619.49,4374.87
0.0,4291.28,4016.92,4252.82,4119.49,4343.08,4620.51,4062.56,4625.64,4211.79,4232.31,4217.44,4276.41,4613.85,4348.72
1.0,4303.59,3988.72,4262.56,4108.21,4356.41,4632.31,4088.21,4630.26,4209.74,4256.41,4235.9,4291.28,4651.28,4390.77
0.0,4304.62,4055.9,4262.56,4121.03,4346.67,4622.05,4074.87,4611.28,4208.72,4231.28,4200.51,4272.82,4609.23,4363.59
0.0,4303.59,4012.82,4274.87,4125.64,4334.87,4617.95,4070.26,4616.41,4212.31,4251.28,4205.13,4291.79,4618.97,4373.85
0.0,4238.46,4032.82,4215.9,4109.23,4338.97,4616.92,4051.28,4591.79,4169.23,4186.67,4163.08,4229.74,4554.87,4289.74
1.0,4382.56,4032.82,4283.59,4129.23,4331.28,4616.92,4056.92,4618.97,4209.23,4251.28,4242.56,4307.69,4669.74,4454.36
1.0,4328.72,4009.23,4263.59,4123.59,4326.15,4615.38,4062.56,4635.9,4219.49,4235.9,4208.72,4280.0,4606.15,4383.08
0.0,4305.64,4060.0,4267.69,4137.44,4354.36,4632.31,4075.9,4614.87,4205.64,4237.44,4197.44,4284.62,4618.97,4358.97
1.0,4280.0,3976.92,4242.05,4108.72,4322.56,4604.1,4033.85,4588.72,4180.51,4204.62,4179.49,4261.54,4597.44,4329.74
0.0,4278.97,4002.56,4265.13,4104.62,4341.03,4628.72,4092.31,4627.18,4203.08,4234.87,4208.21,4283.08,4595.9,4351.79
1.0,4349.74,4022.56,4304.1,4155.9,4379.49,4656.92,4112.82,4662.56,4243.59,4272.31,4209.74,4314.87,4625.64,4395.9
1.0,4320.0,4006.67,4274.36,4122.56,4345.13,4612.82,4057.95,4616.41,4200.0,4243.59,4203.08,4297.44,4613.33,4384.62
1.0,4272.31,3986.67,4230.77,4105.64,4334.87,4616.41,4050.26,4616.92,4207.69,4236.92,4200.0,4272.31,4589.74,4342.56
1.0,4295.9,4017.95,4277.44,4138.46,4346.67,4618.46,4078.46,4602.05,4178.97,4218.97,4194.36,4273.33,4589.23,4359.49
0.0,4279.49,3987.69,4261.54,4099.49,4339.49,4621.54,4074.36,4620.51,4206.67,4232.31,4207.18,4281.03,4608.72,4341.03
1.0,4367.18,4026.15,4318.97,4183.08,4389.23,4670.77,4125.64,4666.15,4242.05,4275.38,4216.41,4321.54,4623.59,4396.41
0.0,4273.85,4032.82,4249.74,4120.51,4335.9,4600.51,4058.97,4598.46,4183.59,4200.51,4180.0,4253.85,4581.54,4333.85
0.0,4286.67,3991.28,4262.05,4119.49,4326.15,4625.13,4058.46,4609.23,4201.54,4247.69,4211.79,4288.72,4629.23,4352.82
0.0,4286.67,3988.72,4262.05,4113.85,4343.59,4622.56,4075.38,4622.05,4196.92,4226.67,4213.85,4275.9,4614.87,4347.69
0.0,4275.38,3983.59,4254.87,4103.59,4343.59,4615.38,4055.9,4618.46,4207.18,4226.67,4192.82,4271.79,4596.92,4342.05
0.0,4264.62,3966.15,4270.26,4120.51,4340.0,4627.69,4064.1,4626.67,4208.72,4222.05,4188.72,4276.92,4583.08,4323.59
1.0,4287.18,4015.38,4270.77,4123.08,4336.92,4614.36,4043.59,4606.67,4194.36,4233.33,4206.67,4284.62,4624.62,4342.05
1.0,4298.97,4006.67,4261.03,4137.44,4337.95,4615.38,4087.18,4634.87,4207.69,4227.69,4176.41,4277.95,4599.49,4350.77
0.0,4302.56,3997.95,4270.26,4132.31,4350.77,4619.49,4076.41,4622.05,4186.15,4229.23,4213.33,4288.72,4615.38,4351.28
1.0,4321.54,4018.46,4276.41,4121.03,4336.41,4614.87,4060.51,4610.26,4208.72,4228.72,4213.33,4281.03,4620.51,4378.97
0.0,4296.41,4005.64,4273.33,4105.64,4345.13,4620.51,4081.54,4626.67,4218.97,4261.03,4223.59,4296.92,4614.87,4366.67
0.0,4266.15,4010.26,4224.62,4108.72,4342.05,4606.15,4055.9,4603.59,4172.82,4210.26,4176.92,4256.92,4559.49,4326.15
1.0,4298.97,4024.62,4262.05,4124.1,4347.18,4627.69,4076.41,4614.87,4188.21,4225.64,4202.05,4265.64,4585.13,4363.08
0.0,4202.56,4061.54,4227.69,4135.38,4338.46,4620.0,4068.72,4604.1,4179.49,4187.69,4112.31,4218.46,4465.64,4223.59
1.0,4369.23,4016.41,4278.46,4123.08,4318.97,4602.56,4051.79,4626.15,4214.87,4248.21,4242.05,4307.18,4659.49,4449.23
1.0,4312.31,4007.69,4265.64,4109.23,4337.44,4624.1,4077.44,4632.31,4206.67,4233.33,4204.62,4279.49,4600.0,4369.23
0.0,4301.03,3978.97,4265.13,4093.33,4334.36,4631.79,4089.23,4635.9,4233.85,4271.79,4231.28,4306.67,4624.62,4381.03
1.0,4321.03,4036.41,4268.72,4143.08,4329.23,4610.26,4065.13,4592.82,4179.49,4199.49,4173.33,4268.21,4571.79,4358.97
0.0,4303.59,3996.41,4249.23,4122.05,4341.03,4584.1,4090.77,4616.41,4203.59,4226.15,4189.23,4253.85,4606.15,4370.26
0.0,4288.72,4015.38,4255.38,4111.28,4332.82,4606.67,4051.28,4603.59,4189.23,4213.33,4184.1,4261.54,4580.0,4333.85
0.0,4301.03,4005.64,4278.46,4107.18,4342.56,4621.03,4089.74,4624.1,4210.77,4239.49,4215.38,4299.49,4607.18,4370.77
1.0,4281.03,4001.54,4246.67,4098.97,4335.38,4617.95,4051.28,4612.31,4190.77,4222.05,4189.74,4258.97,4588.72,4342.05
1.0,4398.97,4089.74,4298.46,4157.44,4332.82,4603.59,4051.28,4597.95,4180.0,4193.33,4174.87,4288.72,4574.87,4415.9
0.0,4297.44,4045.64,4262.05,4136.41,4347.18,4620.51,4074.36,4601.54,4194.87,4210.26,4200.0,4269.23,4608.21,4354.36
0.0,4316.92,4009.23,4276.92,4116.92,4319.49,4613.33,4068.21,4616.41,4194.87,4228.72,4206.15,4281.03,4611.79,4380.0
1.0,4334.87,3977.44,4267.69,4134.87,4324.62,4609.74,4071.79,4604.62,4191.79,4231.28,4181.03,4291.79,4636.41,4405.13
1.0,4285.13,4009.74,4247.69,4108.21,4343.08,4616.92,4040.51,4596.92,4177.44,4221.54,4196.92,4266.15,4586.67,4360.0
1.0,4288.72,3988.21,4255.38,4103.59,4333.33,4608.21,4062.56,4609.23,4192.82,4218.46,4188.72,4271.79,4593.33,4347.18
0.0,4259.49,3963.08,4233.85,4093.33,4325.13,4609.23,4078.97,4609.23,4194.36,4222.05,4184.1,4262.56,4578.46,4318.97
1.0,4331.28,4051.28,4269.23,4114.36,4352.31,4630.77,4105.13,4627.69,4213.33,4226.67,4222.05,4295.38,4622.56,4384.62
0.0,4256.41,3985.13,4245.13,4103.59,4332.31,4608.21,4052.82,4598.97,4180.51,4209.23,4165.13,4249.23,4566.15,4317.44
1.0,4311.79,4000.51,4249.74,4108.21,4331.79,4611.79,4064.1,4624.1,4203.08,4238.97,4205.64,4278.46,4593.33,4373.33
0.0,4294.87,3994.87,4265.13,4135.38,4343.59,4617.44,4073.33,4630.26,4201.54,4229.74,4211.79,4280.0,4614.36,4346.15
0.0,4306.15,4001.03,4252.31,4129.74,4347.18,4620.51,4052.82,4610.77,4211.79,4236.92,4206.15,4269.23,4595.9,4345.13
0.0,4297.44,3996.41,4265.13,4129.23,4325.64,4615.38,4052.31,4606.15,4205.13,4234.36,4218.97,4289.74,4617.95,4367.18
1.0,4363.59,3996.92,4285.13,4138.97,4363.08,4640.51,4085.13,4616.41,4200.51,4266.15,4226.15,4302.56,4640.0,4413.85
0.0,4272.82,3983.59,4245.64,4085.64,4319.49,4600.51,4040.51,4596.41,4182.56,4219.49,4173.33,4255.9,4583.59,4347.69
1.0,4311.28,4010.77,4276.92,4125.13,4356.41,4627.69,4100.0,4622.05,4194.87,4238.97,4225.64,4285.64,4627.18,4384.1
0.0,4286.15,3996.92,4265.64,4126.67,4340.0,4609.23,4062.05,4608.72,4195.38,4214.36,4207.69,4277.95,4597.95,4357.44
1.0,4271.79,4025.64,4265.64,4126.67,4340.0,4620.0,4040.0,4594.87,4189.74,4228.21,4203.59,4268.21,4621.03,4328.72
1.0,4315.38,4041.54,4262.56,4117.95,4357.44,4628.72,4115.9,4633.33,4236.41,4249.23,4235.38,4293.33,4631.79,4368.72
0.0,4277.95,4011.28,4264.62,4123.08,4347.69,4620.51,4072.31,4615.9,4201.03,4221.54,4190.26,4275.38,4589.23,4336.41
0.0,4320.0,4051.28,4264.1,4141.54,4347.18,4614.36,4063.59,4608.21,4188.21,4220.0,4218.46,4286.15,4604.62,4367.69
0.0,4290.26,3990.77,4258.97,4121.03,4342.56,4614.87,4069.23,4615.9,4200.0,4228.21,4212.82,4272.82,4607.18,4339.49
1.0,4294.87,3994.87,4248.72,4111.28,4333.85,4616.92,4050.77,4617.44,4191.28,4227.69,4195.38,4273.33,4593.33,4347.69
0.0,4490.77,4153.85,4309.74,4182.05,4347.69,4600.0,4071.28,4589.23,4176.41,4233.33,4269.23,4340.0,4729.23,4518.97
0.0,4318.97,4019.49,4250.26,4127.18,4347.69,4621.03,4072.31,4602.56,4207.69,4257.44,4215.38,4292.31,4622.05,4387.18
0.0,4315.38,4059.49,4268.72,4137.44,4354.87,4635.38,4078.97,4614.87,4211.28,4235.38,4202.05,4283.59,4620.0,4367.18
0.0,4289.74,4023.08,4237.95,4122.05,4345.64,4625.64,4092.31,4597.95,4193.85,4222.56,4193.85,4270.26,4580.0,4341.03
1.0,4291.28,4004.1,4245.64,4121.03,4354.36,4631.28,4089.74,4644.62,4235.9,4276.41,4220.51,4266.15,4633.85,4356.41
0.0,4274.87,3972.31,4262.56,4105.13,4336.41,4624.62,4077.44,4631.79,4196.92,4227.18,4198.97,4282.05,4597.95,4347.18
1.0,4304.1,4008.21,4273.33,4123.08,4333.33,4601.54,4060.0,4618.97,4199.49,4233.85,4194.36,4289.23,4613.85,4368.21
1.0,4289.23,3985.64,4262.56,4104.1,4330.77,4610.77,4058.97,4626.67,4200.51,4231.79,4191.28,4276.41,4589.23,4353.85
0.0,4281.54,3998.46,4261.03,4118.46,4339.49,4633.33,4063.08,4628.21,4215.9,4228.21,4201.54,4270.26,4593.33,4337.95
0.0,4304.1,4011.28,4248.72,4124.62,4343.59,4625.13,4074.36,4606.67,4198.97,4237.95,4194.36,4284.62,4600.51,4370.26
1.0,4272.82,3993.85,4252.31,4136.41,4336.41,4625.13,4050.26,4611.79,4205.13,4226.15,4195.38,4260.51,4621.54,4326.15
1.0,4266.67,3965.64,4240.0,4092.31,4327.18,4613.33,4063.08,4632.31,4220.0,4228.21,4195.38,4269.74,4579.49,4333.33
0.0,4304.62,3998.97,4268.21,4105.64,4340.51,4632.82,4090.26,4636.41,4238.97,4267.69,4229.23,4303.59,4619.49,4382.56
1.0,4293.33,4005.13,4266.15,4124.1,4342.56,4618.97,4058.46,4627.18,4203.08,4237.95,4173.85,4268.21,4602.56,4349.23
1.0,4397.44,4029.74,4300.0,4132.82,4349.74,4621.54,4070.77,4623.59,4224.62,4273.85,4267.18,4327.69,4743.59,4501.54
0.0,4296.92,4007.18,4267.18,4122.05,4332.31,4612.82,4068.72,4609.23,4198.46,4230.26,4195.38,4288.72,4607.69,4367.69
1.0,4290.26,4009.23,4263.59,4118.97,4347.69,4621.54,4087.18,4614.36,4209.74,4244.62,4218.97,4274.87,4613.85,4377.95
0.0,4310.26,4055.38,4263.59,4136.41,4343.59,4613.85,4063.59,4590.26,4190.77,4215.38,4197.95,4276.41,4611.28,4358.46
0.0,4278.46,3976.92,4248.72,4097.44,4332.82,4601.54,4046.67,4604.1,4185.13,4229.74,4191.28,4257.44,4588.21,4348.21
1.0,4282.56,4003.59,4258.97,4115.38,4332.31,4612.82,4060.0,4612.82,4198.97,4223.08,4189.74,4269.74,4573.85,4353.85
0.0,4284.62,3985.64,4256.92,4106.67,4328.21,4618.97,4064.62,4615.9,4203.59,4236.92,4206.15,4282.56,4607.18,4362.56
0.0,4296.41,4046.15,4269.74,4122.05,4348.72,4628.72,4073.85,4626.67,4208.72,4239.49,4209.74,4274.87,4601.03,4345.13
1.0,4362.05,4005.64,4295.9,4127.69,4357.95,4636.92,4091.79,4648.72,4234.87,4284.1,4264.1,4317.44,4715.38,4457.95
1.0,4282.56,4001.54,4245.64,4123.59,4333.33,4619.49,4075.9,4599.49,4189.74,4232.31,4191.28,4270.26,4590.26,4343.59
1.0,4305.64,4027.69,4262.56,4137.44,4346.15,4621.54,4088.72,4611.28,4214.36,4246.67,4211.79,4281.03,4609.23,4347.69
0.0,4361.03,4054.87,4317.44,4179.49,4383.59,4684.1,4115.9,4674.87,4252.82,4288.21,4257.44,4325.13,4662.05,4410.77
1.0,4418.46,4138.97,4301.03,4169.74,4344.62,4599.49,4050.26,4588.72,4182.56,4213.33,4211.28,4295.9,4630.26,4436.92
0.0,4396.92,4071.79,4296.92,4153.33,4342.56,4615.38,4060.51,4584.62,4181.54,4219.49,4203.59,4300.0,4643.08,4434.36
0.0,4371.28,4060.51,4364.62,4167.69,4378.97,4672.82,4116.92,4655.38,4243.08,4283.59,4265.64,4335.38,4674.87,4424.62
0.0,4307.18,4016.92,4253.33,4113.33,4341.03,4633.85,4086.15,4607.18,4197.95,4243.08,4199.49,4274.87,4598.97,4377.44
1.0,4320.0,4047.69,4279.49,4158.97,4348.21,4629.23,4067.69,4589.74,4186.15,4218.97,4192.82,4271.79,4584.1,4361.03
1.0,4297.44,4016.92,4268.21,4125.13,4340.51,4612.31,4068.21,4592.31,4196.92,4240.51,4203.59,4287.18,4605.64,4358.97
1.0,4294.87,4003.08,4272.31,4134.87,4332.31,4615.9,4083.59,4610.26,4185.13,4225.64,4190.77,4264.62,4592.31,4338.46
1.0,4309.23,4036.41,4247.69,4113.33,4350.77,4630.26,4116.92,4628.72,4232.31,4245.13,4220.51,4281.03,4620.51,4361.54
1.0,4318.97,4010.77,4281.03,4124.1,4361.03,4629.23,4108.72,4634.87,4218.46,4250.26,4231.28,4293.85,4630.77,4388.72
0.0,4300.51,4046.67,4261.54,4135.9,4342.56,4624.62,4074.87,4591.28,4178.46,4206.15,4189.23,4268.21,4600.0,4349.74
0.0,4224.1,3980.0,4230.26,4105.64,4331.28,4613.85,4065.64,4595.9,4192.31,4217.44,4175.9,4249.74,4558.97,4293.85
0.0,4277.44,3955.38,4276.41,4126.67,4335.38,4635.9,4080.0,4624.1,4193.85,4211.79,4194.87,4289.23,4601.03,4337.95
0.0,4304.1,4012.31,4265.64,4124.1,4325.13,4607.69,4058.46,4622.05,4198.97,4228.21,4205.13,4288.21,4605.64,4377.95
1.0,4295.9,4003.59,4247.18,4120.51,4356.41,4635.38,4090.77,4622.05,4214.87,4270.77,4218.97,4273.85,4636.92,4364.1
1.0,4277.95,4010.26,4263.59,4110.77,4340.0,4614.87,4050.26,4604.62,4191.28,4222.05,4196.41,4268.21,4617.95,4335.38
1.0,4297.44,4007.18,4265.13,4107.69,4332.82,4613.33,4058.46,4606.67,4188.72,4223.59,4193.85,4270.77,4583.59,4364.1
1.0,4319.49,3977.95,4258.97,4137.44,4325.13,4610.77,4071.28,4599.49,4189.74,4218.97,4174.36,4281.03,4619.49,4395.9
1.0,4263.08,3978.46,4239.49,4097.44,4335.9,4609.74,4074.36,4602.56,4187.18,4222.05,4189.23,4260.0,4604.1,4341.03
0.0,4293.85,3989.74,4255.38,4122.05,4338.46,4613.85,4055.38,4612.31,4200.0,4227.69,4196.41,4264.1,4601.03,4355.38
1.0,4301.03,4013.85,4263.59,4118.46,4341.03,4617.95,4089.23,4625.13,4215.9,4238.46,4215.38,4285.13,4612.82,4371.28
0.0,4250.77,4007.18,4225.64,4106.15,4345.64,4607.69,4060.51,4607.18,4165.64,4211.28,4174.87,4247.18,4545.13,4301.54
0.0,4291.79,4057.44,4264.62,4136.92,4345.64,4631.28,4071.28,4602.05,4202.05,4215.9,4195.38,4272.31,4594.87,4352.82
1.0,4309.74,4010.26,4262.56,4118.46,4350.26,4620.51,4061.03,4627.18,4216.92,4251.79,4188.72,4277.44,4617.95,4367.18
1.0,4277.95,4020.51,4253.33,4108.21,4343.59,4623.59,4060.51,4615.38,4206.15,4230.77,4196.41,4262.56,4616.41,4343.59
1.0,4311.79,4043.08,4277.44,4158.46,4348.72,4614.36,4074.36,4596.92,4185.64,4231.28,4197.44,4274.36,4601.54,4350.77
1.0,4270.77,3978.97,4250.77,4104.1,4318.46,4597.95,4052.82,4592.31,4161.03,4209.74,4189.23,4267.18,4573.85,4338.46
1.0,4290.26,4000.0,4245.13,4104.1,4336.92,4619.49,4060.51,4616.92,4204.62,4237.44,4170.77,4265.13,4605.64,4350.26
1.0,4297.95,4000.0,4258.46,4119.49,4331.28,4603.59,4055.38,4605.13,4185.13,4212.82,4180.51,4268.21,4602.56,4355.38
1.0,4309.23,3970.77,4252.31,4090.26,4336.92,4607.69,4088.21,4622.05,4224.1,4262.05,4246.67,4287.18,4672.31,4417.44
1.0,4309.74,3989.74,4273.33,4103.59,4315.38,4600.0,4052.82,4600.0,4196.92,4220.51,4204.62,4286.15,4605.64,4363.08
0.0,4298.46,3997.44,4259.49,4120.51,4331.28,4625.64,4084.1,4621.03,4211.79,4235.9,4189.74,4280.51,4581.03,4348.21
0.0,4288.21,4005.64,4262.56,4117.44,4345.64,4622.05,4067.69,4609.23,4194.87,4222.56,4205.13,4269.23,4605.13,4350.77
0.0,4335.9,4038.46,4295.9,4138.97,4359.49,4641.03,4081.54,4634.36,4215.38,4251.79,4234.87,4302.05,4628.72,4391.79
0.0,4306.15,4010.26,4260.51,4126.67,4347.18,4631.28,4069.74,4620.51,4209.74,4234.87,4212.82,4268.72,4592.31,4352.82
0.0,4300.51,4059.49,4270.77,4130.77,4348.21,4620.51,4067.69,4591.79,4182.05,4210.26,4183.59,4280.51,4603.59,4337.95
0.0,4269.23,3978.46,4248.21,4090.26,4334.87,4622.05,4058.46,4607.69,4202.56,4220.51,4196.92,4263.59,4604.1,4337.95
0.0,4293.33,4016.41,4254.87,4119.49,4350.26,4577.44,4102.05,4619.49,4202.05,4234.87,4196.41,4273.85,4592.31,4349.74
0.0,4279.49,4022.56,4270.77,4136.41,4350.26,4627.69,4082.56,4627.18,4199.49,4230.77,4191.79,4277.44,4563.59,4342.56
1.0,4271.79,3989.23,4261.54,4122.56,4339.49,4611.28,4051.79,4625.13,4211.79,4225.64,4207.69,4280.0,4588.21,4337.95
1.0,4291.28,3975.9,4247.69,4081.03,4324.62,4611.79,4101.54,4625.64,4202.56,4215.9,4163.08,4285.13,4598.97,4355.9
0.0,4318.46,4018.97,4248.21,4127.18,4342.56,4631.28,4078.97,4597.95,4188.72,4240.0,4207.18,4284.62,4612.31,4385.64
0.0,4287.69,4007.18,4261.03,4109.74,4351.28,4636.41,4078.46,4618.97,4213.85,4242.05,4205.64,4275.9,4600.0,4357.44
0.0,4284.62,3991.28,4260.0,4109.23,4319.49,4601.03,4062.56,4606.15,4190.77,4230.26,4194.36,4279.49,4590.77,4364.62
1.0,4403.59,4018.97,4277.44,4137.44,4366.67,4608.21,4082.05,4593.33,4192.31,4246.15,4244.1,4309.23,4666.67,4471.79
0.0,4458.97,4120.51,4321.54,4172.82,4354.36,4621.54,4077.95,4611.79,4187.69,4204.1,4218.97,4316.92,4652.82,4484.62
0.0,4241.54,3968.21,4234.87,4097.95,4336.41,4633.33,4090.77,4627.18,4210.77,4219.49,4191.79,4264.62,4581.54,4331.28
0.0,4285.64,3996.41,4247.18,4100.0,4347.69,4635.9,4078.97,4623.08,4222.05,4242.56,4211.28,4270.26,4614.87,4351.28
1.0,4382.05,4071.28,4356.41,4201.03,4412.82,4687.69,4135.9,4659.49,4235.38,4285.13,4281.03,4347.18,4693.85,4458.46
0.0,4319.49,4018.46,4284.1,4137.95,4338.46,4566.15,4091.28,4615.9,4185.64,4233.33,4204.62,4299.49,4603.59,4366.67
0.0,4257.44,3988.21,4240.51,4101.03,4333.33,4616.41,4081.03,4607.69,4181.54,4211.79,4191.79,4260.0,4573.33,4306.15
0.0,4285.64,3997.44,4258.97,4091.79,4337.44,4617.44,4066.15,4608.21,4193.85,4225.64,4206.15,4271.79,4595.9,4354.87
1.0,4293.85,4003.59,4273.33,4113.33,4337.95,4616.41,4085.64,4614.87,4195.9,4227.18,4210.77,4286.15,4603.59,4368.72
0.0,4297.44,4024.62,4269.74,4120.51,4326.67,4624.62,4100.0,4613.33,4205.13,4240.0,4206.15,4286.67,4602.05,4372.82
0.0,4268.21,4014.87,4262.05,4120.51,4371.28,4645.13,4090.26,4644.1,4217.44,4241.54,4217.95,4278.97,4619.49,4339.49
1.0,4283.08,3983.59,4246.67,4097.44,4330.77,4613.33,4053.33,4619.49,4199.49,4240.51,4198.97,4276.92,4601.54,4358.46
0.0,4289.23,4002.05,4249.23,4121.03,4342.05,4585.13,4100.51,4615.38,4200.51,4227.69,4197.95,4275.9,4596.41,4346.67
1.0,4366.15,4065.64,4334.87,4183.59,4406.67,4676.92,4124.1,4661.54,4260.51,4297.44,4283.08,4336.41,4694.87,4445.64
0.0,4266.15,3963.08,4269.74,4120.0,4339.49,4625.64,4075.38,4625.64,4214.36,4229.23,4185.64,4282.56,4586.67,4327.18
0.0,4309.23,4021.54,4268.72,4108.21,4351.79,4620.51,4072.82,4617.95,4216.41,4253.33,4215.9,4284.62,4614.87,4369.23
0.0,4264.1,4032.31,4227.69,4109.23,4344.62,4618.46,4060.51,4610.77,4190.77,4212.31,4188.21,4249.23,4582.56,4316.41
1.0,4329.74,4008.21,4272.31,4125.13,4329.23,4613.33,4068.21,4617.44,4191.79,4215.38,4193.33,4271.79,4585.13,4368.21
1.0,4377.95,4052.31,4334.87,4184.62,4414.36,4688.72,4148.21,4673.85,4258.97,4291.28,4255.9,4336.92,4679.49,4435.38
1.0,4289.23,4006.67,4266.67,4122.05,4341.54,4612.31,4080.51,4619.49,4201.03,4224.1,4207.69,4276.92,4597.44,4362.56
1.0,4392.82,4098.97,4295.38,4163.59,4335.9,4602.05,4052.82,4601.54,4190.26,4195.9,4177.44,4286.15,4574.36,4412.82
1.0,4292.31,3991.28,4268.72,4121.54,4332.82,4612.31,4049.23,4610.77,4187.18,4229.74,4196.92,4281.03,4604.1,4362.05
1.0,4243.08,3998.46,4247.69,4096.41,4340.0,4616.92,4060.51,4614.36,4171.79,4204.62,4164.1,4255.9,4537.44,4278.46
1.0,4312.82,4003.08,4269.74,4127.18,4342.05,4605.13,4051.79,4611.79,4198.46,4235.38,4196.92,4276.92,4611.79,4373.33
0.0,4273.33,3998.97,4262.05,4108.21,4341.03,4626.67,4089.74,4611.79,4192.82,4209.23,4194.87,4274.36,4581.03,4329.23
1.0,4295.38,4002.56,4267.18,4124.62,4338.97,4607.18,4043.08,4613.33,4197.95,4221.03,4198.97,4274.87,4606.67,4345.13
0.0,4275.9,3992.82,4264.62,4115.9,4337.95,4634.36,4100.51,4629.23,4220.51,4236.92,4205.13,4281.54,4597.95,4351.28
1.0,4312.82,4025.64,4260.51,4109.74,4340.51,4614.36,4102.56,4604.1,4200.0,4228.72,4212.31,4287.69,4617.95,4364.62
1.0,4289.74,4007.18,4263.59,4138.46,4349.74,4619.49,4054.36,4617.44,4196.41,4235.9,4192.31,4273.33,4594.87,4349.23
0.0,4292.31,4006.67,4244.62,4118.46,4317.95,4592.82,4089.23,4609.74,4189.23,4214.87,4168.21,4268.72,4584.62,4345.13
0.0,4296.92,3998.97,4274.87,4115.9,4337.95,4630.26,4091.28,4628.72,4224.1,4250.77,4206.67,4283.59,4600.0,4379.49
0.0,4295.9,4003.08,4264.1,4118.97,4338.97,4622.05,4056.92,4620.51,4201.54,4243.59,4187.18,4271.79,4612.31,4365.64
0.0,4310.77,4059.49,4263.59,4126.15,4349.23,4624.62,4072.31,4598.97,4198.46,4232.82,4209.23,4277.44,4623.59,4368.72
0.0,4277.44,3995.9,4265.13,4121.03,4334.36,4617.95,4045.13,4613.85,4206.67,4238.97,4193.85,4264.1,4597.95,4350.77
1.0,4306.67,4007.18,4263.59,4125.64,4332.31,4615.9,4067.18,4613.85,4193.33,4229.23,4195.9,4279.49,4617.44,4376.92
1.0,4351.28,4030.77,4314.36,4144.62,4347.69,4622.05,4072.82,4627.18,4212.31,4256.41,4229.74,4312.31,4620.51,4389.23
